Type,SKU,Name,Brand,MPN,UPC,Category,Cost,Min Margin Percent,Original Price,Current Price,Is Part,Parent SKU,Pricing Strategy,Strategy Mode,Status
part,16TT90,TapeTech Applicator Head - Inside Corner,TapeTech,16TT90,873876000401,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,55.25,35,85.00,85.00,1,TT-APPLICATOR-HEAD,undercut,auto,Needs Attention
part,BHE-SW,"TapeTech Brakeless Box Handle - Rotational Extendable 34""-60""",TapeTech,BHE-SW,873876000890,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,213.85,35,329.00,329.00,1,TT-BRAKELESS-BOX-HANDLE,undercut,auto,Needs Attention
part,BH,"TapeTech Brakeless Box Handle - Fixed 34""",TapeTech,BH,873876000906,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,96.85,35,149.00,149.00,1,TT-BRAKELESS-BOX-HANDLE,undercut,auto,Needs Attention
part,BHE,"TapeTech Brakeless Box Handle - Extendable 34""-60""",TapeTech,BHE,873876000883,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,194.35,35,299.00,299.00,1,TT-BRAKELESS-BOX-HANDLE,undercut,auto,Needs Attention
part,TTPFB,TapeTech Paper Faced Bead Pro Set,TapeTech,TTPFB,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1266.85,35,1949.00,1949.00,1,,undercut,auto,Needs Attention
part,TTBTS,TapeTech Basic Taping Set,TapeTech,TTBTS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1838.85,35,2829.00,2829.00,1,,undercut,auto,Needs Attention
part,TTPPS-EF,TapeTech Pro Performance Easy Finish Set,TapeTech,TTPPS-EF,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,4741.75,35,7295.00,7295.00,1,,undercut,auto,Needs Attention
part,TTSFS-2,TapeTech Standard Full Set - With 2 Pumps,TapeTech,TTSFS-2,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,3482.05,35,5357.00,5357.00,1,,undercut,auto,Needs Attention
part,TTCFS,TapeTech Corner Finishing Set,TapeTech,TTCFS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,920.40,35,1416.00,1416.00,1,,undercut,auto,Needs Attention
part,TTSFS,TapeTech Standard Full Set - Standard,TapeTech,TTSFS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,3222.70,35,4958.00,4958.00,1,,undercut,auto,Needs Attention
part,TTPPS,TapeTech Pro Performance Set,TapeTech,TTPPS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,4306.25,35,6625.00,6625.00,1,,undercut,auto,Needs Attention
part,TTPSS,TapeTech Professional Starter Set,TapeTech,TTPSS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,2963.35,35,4559.00,4559.00,1,,undercut,auto,Needs Attention
part,TTBBS,TapeTech Basic Box Set,TapeTech,TTBBS,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1068.60,35,1644.00,1644.00,1,,undercut,auto,Needs Attention
part,TTCFS-M,TapeTech MudRunner Corner Finishing Set,TapeTech,TTCFS-M,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Taping Tool Sets,1253.20,35,1928.00,1928.00,1,,undercut,auto,Needs Attention
part,CF25COMBO,"TapeTech Combo Corner Flusher - 2.5""",TapeTech,CF25COMBO,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,116.35,35,179.00,179.00,1,TT-COMBO-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF30COMBO,"TapeTech Combo Corner Flusher - 3""",TapeTech,CF30COMBO,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,119.60,35,184.00,184.00,1,TT-COMBO-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF35COMBO,"TapeTech Combo Corner Flusher - 3.5""",TapeTech,CF35COMBO,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,122.85,35,189.00,189.00,1,TT-COMBO-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF40COMBO,"TapeTech Combo Corner Flusher - 4""",TapeTech,CF40COMBO,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,126.10,35,194.00,194.00,1,TT-COMBO-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CT24TT,"TapeTech Compound Tube - 24""",TapeTech,CT24TT,873876002245,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,122.85,35,189.00,189.00,1,TT-COMPOUND-TUBE,undercut,auto,Needs Attention
part,CT36TT,"TapeTech Compound Tube - 36""",TapeTech,CT36TT,873876002252,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,129.35,35,199.00,199.00,1,TT-COMPOUND-TUBE,undercut,auto,Needs Attention
part,CT42TT,"TapeTech Compound Tube - 42""",TapeTech,CT42TT,873876002269,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,135.85,35,209.00,209.00,1,TT-COMPOUND-TUBE,undercut,auto,Needs Attention
part,CA07TT,"TapeTech Corner Applicator - 7""",TapeTech,CA07TT,873876002788,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,204.75,35,315.00,315.00,1,TT-CORNER-APPLICATOR,undercut,auto,Needs Attention
part,CA08TT,"TapeTech Corner Applicator - 8""",TapeTech,CA08TT,873876002795,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,214.50,35,330.00,330.00,1,TT-CORNER-APPLICATOR,undercut,auto,Needs Attention
part,40XTT,"TapeTech Corner Finisher - 2""",TapeTech,40XTT,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,252.85,35,389.00,389.00,1,TT-CORNER-FINISHER,undercut,auto,Needs Attention
part,42TT,"TapeTech Corner Finisher - 2.5""",TapeTech,42TT,873876002290,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,259.35,35,399.00,399.00,1,TT-CORNER-FINISHER,undercut,auto,Needs Attention
part,48TT,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",TapeTech,48TT,873876000562,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,278.85,35,429.00,429.00,1,TT-CORNER-FINISHER,undercut,auto,Needs Attention
part,48XTT,"TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable",TapeTech,48XTT,,Drywall Finishing Tools > Automatic Taping Tools > Angle Heads,285.35,35,439.00,439.00,1,TT-CORNER-FINISHER,undercut,auto,Needs Attention
part,15TTE,TapeTech Corner Roller - Inside Corner,TapeTech,15TTE,873876000388,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,122.85,35,189.00,189.00,1,TT-CORNER-ROLLER,undercut,auto,Needs Attention
part,17TT,TapeTech Corner Roller - Outside Corner,TapeTech,17TT,873876000418,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,110.50,35,170.00,170.00,1,TT-CORNER-ROLLER,undercut,auto,Needs Attention
part,17TTE,TapeTech Corner Roller - Flex Tape Outside Corner,TapeTech,17TTE,873876000425,Drywall Finishing Tools > Automatic Taping Tools > Corner Rollers,116.35,35,179.00,179.00,1,TT-CORNER-ROLLER,undercut,auto,Needs Attention
part,CH55TT,TapeTech Cove Applicator Head - 55 mm,TapeTech,CH55TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,64.35,35,99.00,99.00,1,TT-COVE-APPLICATOR-HEAD,undercut,auto,Needs Attention
part,CH75TT,TapeTech Cove Applicator Head - 75 mm,TapeTech,CH75TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,64.35,35,99.00,99.00,1,TT-COVE-APPLICATOR-HEAD,undercut,auto,Needs Attention
part,CH83TT,TapeTech Cove Applicator Head - 83 mm,TapeTech,CH83TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,64.35,35,99.00,99.00,1,TT-COVE-APPLICATOR-HEAD,undercut,auto,Needs Attention
part,CH90TT,TapeTech Cove Applicator Head - 90 mm,TapeTech,CH90TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,64.35,35,99.00,99.00,1,TT-COVE-APPLICATOR-HEAD,undercut,auto,Needs Attention
part,CF25TT,"TapeTech Direct Corner Flusher - 2.5""",TapeTech,CF25TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,74.10,35,114.00,114.00,1,TT-DIRECT-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF30TT,"TapeTech Direct Corner Flusher - 3""",TapeTech,CF30TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,77.35,35,119.00,119.00,1,TT-DIRECT-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF35TT,"TapeTech Direct Corner Flusher - 3.5""",TapeTech,CF35TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,81.25,35,125.00,125.00,1,TT-DIRECT-CORNER-FLUSHER,undercut,auto,Needs Attention
part,CF40TT,"TapeTech Direct Corner Flusher - 4""",TapeTech,CF40TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,83.85,35,129.00,129.00,1,TT-DIRECT-CORNER-FLUSHER,undercut,auto,Needs Attention
part,03TT,"TapeTech EasyClean® Automatic Taper - Mini-Taper 40.5""",TapeTech,03TT,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Tapers,1153.75,35,1775.00,1775.00,1,TT-EASYCLEAN-AUTOMATIC-TAPER,undercut,auto,Needs Attention
part,07TT,TapeTech EasyClean® Automatic Taper - Standard,TapeTech,07TT,873876002146,Drywall Finishing Tools > Automatic Taping Tools > Automatic Tapers,1039.35,35,1599.00,1599.00,1,TT-EASYCLEAN-AUTOMATIC-TAPER,undercut,auto,Needs Attention
part,07TT-C,TapeTech EasyClean® Automatic Taper - Carbon Fiber,TapeTech,07TT-C,,Drywall Finishing Tools > Automatic Taping Tools > Automatic Tapers,1157.00,35,1780.00,1780.00,1,TT-EASYCLEAN-AUTOMATIC-TAPER,undercut,auto,Needs Attention
part,EZ07TT,"TapeTech EasyClean® Finishing Box - 7""",TapeTech,EZ07TT,873876002603,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,246.35,35,379.00,379.00,1,TT-EASYCLEAN-FINISHING-BOX,undercut,auto,Needs Attention
part,EZ10TT,"TapeTech EasyClean® Finishing Box - 10""",TapeTech,EZ10TT,873876002610,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,252.85,35,389.00,389.00,1,TT-EASYCLEAN-FINISHING-BOX,undercut,auto,Needs Attention
part,EZ12TT,"TapeTech EasyClean® Finishing Box - 12""",TapeTech,EZ12TT,873876002627,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,259.35,35,399.00,399.00,1,TT-EASYCLEAN-FINISHING-BOX,undercut,auto,Needs Attention
part,EZ15TT,"TapeTech EasyClean® Finishing Box - 15""",TapeTech,EZ15TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,278.85,35,429.00,429.00,1,TT-EASYCLEAN-FINISHING-BOX,undercut,auto,Needs Attention
part,76TT,TapeTech EasyClean® Pump - Standard,TapeTech,76TT,873876002108,Drywall Finishing Tools > Automatic Taping Tools > Loading Pumps,259.35,35,399.00,399.00,1,TT-EASYCLEAN-PUMP,undercut,auto,Needs Attention
part,76TT-CA,TapeTech EasyClean® Pump - Canada,TapeTech,76TT-CA,,Drywall Finishing Tools > Automatic Taping Tools > Loading Pumps,265.85,35,409.00,409.00,1,TT-EASYCLEAN-PUMP,undercut,auto,Needs Attention
part,76XLTT,TapeTech EasyClean® Pump - Extra Long,TapeTech,76XLTT,,Drywall Finishing Tools > Automatic Taping Tools > Loading Pumps,428.35,35,659.00,659.00,1,TT-EASYCLEAN-PUMP,undercut,auto,Needs Attention
part,8134TT,"TapeTech EasyFinish™ Box Handle - 34""",TapeTech,8134TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,168.35,35,259.00,259.00,1,TT-EASYFINISH-BOX-HANDLE,undercut,auto,Needs Attention
part,8142TT,"TapeTech EasyFinish™ Box Handle - 42""",TapeTech,8142TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,174.85,35,269.00,269.00,1,TT-EASYFINISH-BOX-HANDLE,undercut,auto,Needs Attention
part,8154TT,"TapeTech EasyFinish™ Box Handle - 54""",TapeTech,8154TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,181.35,35,279.00,279.00,1,TT-EASYFINISH-BOX-HANDLE,undercut,auto,Needs Attention
part,8172TT,"TapeTech EasyFinish™ Box Handle - 72""",TapeTech,8172TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,187.85,35,289.00,289.00,1,TT-EASYFINISH-BOX-HANDLE,undercut,auto,Needs Attention
part,8034TT,"TapeTech Flat Box Handle - 34""",TapeTech,8034TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,148.85,35,229.00,229.00,1,TT-FLAT-BOX-HANDLE,undercut,auto,Needs Attention
part,8042TT,"TapeTech Flat Box Handle - 42""",TapeTech,8042TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,152.10,35,234.00,234.00,1,TT-FLAT-BOX-HANDLE,undercut,auto,Needs Attention
part,8054TT,"TapeTech Flat Box Handle - 54""",TapeTech,8054TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,155.35,35,239.00,239.00,1,TT-FLAT-BOX-HANDLE,undercut,auto,Needs Attention
part,8072TT,"TapeTech Flat Box Handle - 72""",TapeTech,8072TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,161.85,35,249.00,249.00,1,TT-FLAT-BOX-HANDLE,undercut,auto,Needs Attention
part,85T,TapeTech Gooseneck - Standard,TapeTech,85T,,Drywall Finishing Tools > Automatic Taping Tools > Goosenecks,68.25,35,105.00,105.00,1,TT-GOOSENECK,undercut,auto,Needs Attention
part,85XLTT,TapeTech Gooseneck - Extra Long,TapeTech,85XLTT,,Drywall Finishing Tools > Automatic Taping Tools > Goosenecks,129.35,35,199.00,199.00,1,TT-GOOSENECK,undercut,auto,Needs Attention
part,EHC07,"TapeTech MaxxBox® High Capacity Finishing Box - 7""",TapeTech,EHC07,873876002115,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,272.35,35,419.00,419.00,1,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,undercut,auto,Needs Attention
part,EHC10,"TapeTech MaxxBox® High Capacity Finishing Box - 10""",TapeTech,EHC10,873876002122,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,272.35,35,419.00,419.00,1,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,undercut,auto,Needs Attention
part,EHC12,"TapeTech MaxxBox® High Capacity Finishing Box - 12""",TapeTech,EHC12,873876002139,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,288.60,35,444.00,444.00,1,TT-MAXXBOX-HIGH-CAPACITY-FINISHING-BOX,undercut,auto,Needs Attention
part,NS02TT,"TapeTech Nail Spotter - 2""",TapeTech,NS02TT,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,180.70,35,278.00,278.00,1,TT-NAIL-SPOTTER,undercut,auto,Needs Attention
part,NS03TT,"TapeTech Nail Spotter - 3""",TapeTech,NS03TT,,Drywall Finishing Tools > Automatic Taping Tools > Nail Spotters,187.85,35,289.00,289.00,1,TT-NAIL-SPOTTER,undercut,auto,Needs Attention
part,PAHC07,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",TapeTech,PAHC07,873876002306,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,298.35,35,459.00,459.00,1,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,undercut,auto,Needs Attention
part,PAHC10,"TapeTech Power Assist® MaxxBox® Finishing Box - 10""",TapeTech,PAHC10,873876002313,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,304.85,35,469.00,469.00,1,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,undercut,auto,Needs Attention
part,PAHC12,"TapeTech Power Assist® MaxxBox® Finishing Box - 12""",TapeTech,PAHC12,873876002320,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,311.35,35,479.00,479.00,1,TT-POWER-ASSIST-MAXXBOX-FINISHING-BOX,undercut,auto,Needs Attention
part,QB06-QSX,"TapeTech QuickBox® QSX Finishing Box - 6.5""",TapeTech,QB06-QSX,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,96.85,35,149.00,149.00,1,TT-QUICKBOX-QSX-FINISHING-BOX,undercut,auto,Needs Attention
part,QB08-QSX,"TapeTech QuickBox® QSX Finishing Box - 8.5""",TapeTech,QB08-QSX,,Drywall Finishing Tools > Automatic Taping Tools > Flat Boxes,113.10,35,174.00,174.00,1,TT-QUICKBOX-QSX-FINISHING-BOX,undercut,auto,Needs Attention
part,FHTT,TapeTech Support Handle - Fiberglass,TapeTech,FHTT,873876002726,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,38.35,35,59.00,59.00,1,TT-SUPPORT-HANDLE,undercut,auto,Needs Attention
part,FHTT-CC,TapeTech Support Handle - Closet Crusher Fiberglass,TapeTech,FHTT-CC,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,32.50,35,50.00,50.00,1,TT-SUPPORT-HANDLE,undercut,auto,Needs Attention
part,XHTT,TapeTech Support Handle - Extension,TapeTech,XHTT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,116.35,35,179.00,179.00,1,TT-SUPPORT-HANDLE,undercut,auto,Needs Attention
part,CAA-TT,TapeTech Support Handle Adapter - Corner Applicator,TapeTech,CAA-TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,29.25,35,45.00,45.00,1,TT-SUPPORT-HANDLE-ADAPTER,undercut,auto,Needs Attention
part,CFA-TT,TapeTech Support Handle Adapter - Corner Finisher,TapeTech,CFA-TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,31.85,35,49.00,49.00,1,TT-SUPPORT-HANDLE-ADAPTER,undercut,auto,Needs Attention
part,NSA-TT,TapeTech Support Handle Adapter - Nail Spotter,TapeTech,NSA-TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,26.00,35,40.00,40.00,1,TT-SUPPORT-HANDLE-ADAPTER,undercut,auto,Needs Attention
part,8000TT,TapeTech Wizard® Compact Finishing Box Handle - Standard,TapeTech,8000TT,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,70.85,35,109.00,109.00,1,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,undercut,auto,Needs Attention
part,8000TT-PA,TapeTech Wizard® Compact Finishing Box Handle - Power Assist,TapeTech,8000TT-PA,,Drywall Finishing Tools > Automatic Taping Tools > Flat Box Handles,70.85,35,109.00,109.00,1,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,undercut,auto,Needs Attention
part,14TT,TapeTech MudRunner® Compound Applicator - Standard,TapeTech,14TT,873876000371,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,585.00,35,900.00,900.00,1,TT-MUDRUNNER,undercut,auto,Needs Attention
part,MR01TT,TapeTech MudRunner® Compound Applicator - Pro,TapeTech,MR01TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,714.35,35,1099.00,1099.00,1,TT-MUDRUNNER,undercut,auto,Needs Attention
part,CTA01TT,TapeTech Compound Tube Filler Adapter,TapeTech,CTA01TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,12.99,35,19.99,19.99,1,,undercut,auto,Needs Attention
part,MRX01TT,TapeTech Extension,TapeTech,MRX01TT,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,116.35,35,179.00,179.00,1,,undercut,auto,Needs Attention
part,90T,TapeTech Filler Adapter,TapeTech,90T,,Drywall Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Taping Tool Accessories,51.35,35,79.00,79.00,1,,undercut,auto,Needs Attention
part,GSR-TT,TapeTech Gooseneck Riser,TapeTech,GSR-TT,,Drywall Finishing Tools > Automatic Taping Tools > Goosenecks,9.09,35,13.99,13.99,1,,undercut,auto,Needs Attention
part,804003F,TapeTech Grip Assembly For Box Handle,TapeTech,804003F,,Drywall Finishing Tools > Parts,48.04,35,73.91,73.91,1,,undercut,auto,Needs Attention
