Brands,Name,SKU,Description,Images
Columbia,"Columbia 7"" Flat Finishing Box",7FFB,"Columbia Taping Tools 7"" Hinged Drywall Flat Finisher Box features precision joint compound metering adjustment for top quality finish surfaces on drywall butt joints and flat seams. Integrated door axle and pressure plate system allows smooth, easy operation and quick access for easy cleanup! New, ultra-reliable door plate wiper resists expansion or deterioration, for long-term ease of operation and greater reliability. 7"" Hinged Drywall Flat Finisher Box by Columbia Taping Tools has a new improved wiper on the pressure plate, combined with a smooth pivoting hinge axle, making this one of the easiest drywall flat finisher boxes to operate when finishing drywall butt joints and flat seams. 7"" Hinged Flat Box by Columbia Taping Tools is an excellent choice for base coating tape seams. There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/7FFB_M.jpg
Columbia,"Columbia 7"" Pressure Door",CFB47,"Columbia 7"" Pressure Door There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/13552_MD-CTTCFB47.jpg
Columbia,"Columbia 7"" Sabre Smoothing Blade",SSB7,"Columbia has answered the call from our customers looking for a lighter/more affordable version of the Tomahawk Smoothing Blades. The Sabre Smoothing Blades still offer a precise finish but by no means does this product replace the Tomahawk’s being our premium option. It is our solution to Columbia Customers looking for a lighter/more affordable option. The body profile remains the same as the Tomahawk’s but is made from high quality plastic rather than billet aluminum. One of the standout features of the Sabre Smoothing Blades is their remarkable weight—around 60% lighter than the Tomahawk Smoothing Blades—making them easier to maneuver and control. Additionally, they offer a competitive price point costing around 40% less allowing you to choose the right tool for your needs without compromise. Whether you prefer manual use or want to enhance your reach with a Sabre Extension pole (using the Sabre Claw adapter), the Sabre Smoothing Blades deliver perfectly even usage and smoothness across the entire length of the blade. Their ergonomic and lightweight design ensures that you can work efficiently without fatigue. FEATURES: 10 sizes: 7″, 10″, 12″, 14″, 16″, 18″, 24″, 32″, 40″ & 48″ Works with by hand or with the Sabre Claw Adapter (SBC) adaptor for the Sabre Pole (SBP) Hardened Stainless Steel Blade: Durable and ultra-abrasion resistant for long-lasting performance. Rounded Anti-Trace Edges: Designed to minimize marks and imperfections. High-Performance Bi-Flex Technology: Featuring a PVC plate for enhanced flexibility and control. There are currently no resources for this p",https://s3.amazonaws.com/tswfastcomfiles/product/15688_MD-CTTSSB7_M.jpg
Columbia,"Columbia 7"" Tomahawk Smoothing Blade",TSB7,"Columbia 7"" Tomahawk Smoothing Blade There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/12767_MD-CTTSB27_M.jpg
Columbia,"Columbia 72"" 180-Grip Bent Flat Box Handle",6BBH,"Columbia 72"" 180-Grip Bent Box Handle allows for a full braking capability over the entire 180º angle span. Grips the axle with a tremendous amount of pressure to eliminates the possibility of slippage when dealing with difficult angle situations. As a result, this produces cleaner, quicker and more efficient application of joint compound. A very versatile design that provides the best possible braking at any angle. The bent handle design adds necessary leverage in all situations, and truly excels on butt-joints and headers. Extra strong billet aluminum design for years of rugged usage. Less moving parts mean less breakdowns. Everything you want in a box handle. Bent handle ergonomics combined with a standard 3/4"" tube - helps you achieve the perfect balance, and perfect finish with less effort. Features: Bent ergonomic design increases leverage and requires less effort to push Clamp style 180 brake is simple and more durable than pinch brakes Strong billet aluminum design with black anodizing, and laser engraving Additional braking, control, and range of motion versus competitor handles Compatible with all leading brand boxes (Excluding TapeWorm). 72"" 180-Grip Bent Box Handle is ideal for butt joints, headers and high ceilings There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/6BBH_M.jpg
Columbia,"Columbia 8"" Inside Track Fat Boy Flat Box",8ITFB,"High capacity Inside Track FatBoy box holds 30% more mud compound than standard flat box, for less trips back to the loading pump. Compatible with all leading brands of drywall flat box finisher brake handles, and quick clean feature allows convenient access to clean without removing pressure plate. 8"" box is excellent for applying the base coat of mud to drywall flat seams and is super effective when finishing butt joints. Columbia Inside Track Fat Boy boxes can be run with or without springs, due to combined axle and door plate design. ""Commercial Grade"" rubber wiper resists corrosion or expansion for long, reliable service life. Columbia Fat Boys are extremely popular high capacity, top performance drywall flat finishers, and are a great choice for professional drywallers or contractors who prefer the high volume style. Features: Columbia 8"" Inside Track Fat Boy box is excellent for first coats on drywall flat seams and butt joints. Quick, easy cleanup is possible without disassembly- no more disconnected door plates to re-position after cleaning! Operate smoothly with or without springs, due to new combined pivot axle and door plate design. Wheels mounted inside side plates makes butt joint finishing easier Perfect for the Premier/Blue user looking for a box with better quality and a similar feel Increase production and profits due additional 30% capacity for fewer trips to the pump for refilling. Top quality anodized finish aluminum avoids corrosion and increases reliable service time. Fits all leading drywall flat finisher box handles. There are currently no resources",https://s3.amazonaws.com/tswfastcomfiles/product/CTT8ITFB_M.jpg
Columbia,"Columbia 8"" Pressure Door",CFB48,"Columbia 8"" Pressure Door There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/13553_MD-CTTCFB48.jpg
Columbia,"Columbia 8"" Roll Face",CFB28,"Columbia 8"" Roll Face There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/15082_MD-CTTCFB28.jpg
Columbia,Key Features:,CTK8,"Columbia Tools is proud to launch our all-new Columbia Taping Knives – crafted for professionals who demand speed, precision, comfort, and durability on every job. Stainless for the price of Carbon Competitively priced, these stainless steel knives offer unbeatable value—comparable to the cost of carbon steel. Key Features: Our medium-flex stainless steel blades glide smoothly across the surface, delivering consistent coats and faster finishing with less fatigue. Rubberized comfort grip handle is shaped to give you maximum control and minimal strain, with the most comfort. Each handle is double-riveted to a heavy-gauge aluminum back plate , then over molded for rugged strength and a clean, professional look. Built with high-performance materials and field-tested design – these knives are ready to handle the toughest sites and the longest days. There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/20675_MD-CTTCTK8.jpg
Columbia,"Columbia 8-32 X 1"" Flat Head Screw",FA266,"Columbia 8-32 X 1"" Flat Head Screw There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/15225_MD-CTTFA266.jpg
Columbia,"Columbia 8-32 X 1/2"" Pan Head Screw",FA267,"Columbia 8-32 X 1/2"" Pan Head Screw There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/15102_MD-CTTFA267.jpg
Columbia,"Columbia 8-32 X 1/2"" Socket Hd. Screw",FA262,"Columbia 8-32 X 1/2"" Socket Hd. Screw There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/13982_MD-CTTFA262.jpg
Columbia,"Columbia 8-32 x 3/16"" Pan Slot SS Screw",FA256,"Columbia 8-32 x 3/16"" Pan Slot SS Screw There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/15111_MD-CTTFA256.jpg
Columbia,"Columbia 8-32 X 3/8"" Socket Hd Screw",FA261,"Columbia 8-32 X 3/8"" Socket Hd Screw There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/15120_MD-CTTFA261.jpg
Columbia,Columbia Ball Spring Long Flusher,CF4L,Columbia Ball Spring Long Flusher There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/13676_MD-CTTCF4L.jpg
Columbia,Columbia Bead Wheel Bushing,FFB43,Columbia Bead Wheel Bushing There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/15500_MD-CTTFFB43_M.jpg
Columbia,Columbia Box Handle Cam Follower,BH07,Columbia Box Handle Cam Follower There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/13842_MD-CTTBH07.jpg
Columbia,Columbia Box Handle Hinge Pin (180 Grip),BH06,Columbia Box Handle Hinge Pin (180 Grip) There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/13655_MD-CTTBH06_M.jpg
Columbia,Columbia Cable Pulley Guide,CTA84,Columbia Cable Pulley Guide There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/14028_MD-CTTCTA84.jpg
Columbia,Columbia Compound Tube Box Filler,CLTBF,"Our Cam Lock Tube Box Filler is a simple attachment to the Cam Lock Compound Tube, that allows you to easily fill your Flat Finishing Boxes without the use of a Hot Mud Pump. This is a great addition to any finisher’s tool collection. Features: Attaches on to the head of the Columbia Cam Lock Compound Tube Hand made from U.S. aluminum and steel components Machined in our state of the art facility in Canada There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/CTTCLTBF_M.jpg
