source_file,source_type,brand,schematic_id,sku,source_sku,part_id,title,canonical_key,canonical_name,part_type,thread,length,dimensions,material
frontend\public\brands\TapeTech\Schematics\EHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777935057956,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\EHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777935057956,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\EHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777935057957,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\EHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777935057957,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059020,,059020,Screw 6-32 X 3/8 Bind Hd.,screw 6-32 x 3/8 binder head,screw 6-32 x 3/8 binder head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\AngleHeads\CA08-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-ca08-ad-applicator-box-head-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\AngleHeads\CA08-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-ca08-ad-applicator-box-head-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\EZ07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-finishing-box-7-ez07-ad-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-7-pa07-ad-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA10-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-10-pa10-ad-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Asgard\Schematics\FinishingBoxes\PA12-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-power-assist-maxxbox-12-pa12-ad-sch,,4387,059012,6-32 X 3/8 Fillister Hd  - 059012,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-20ttx-sch,,,059012,#6-32 x 3/8 Fillister Head Screw,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-25ttx-sch,,,059012,#6-32 x 3/8 Fillister Head Screw,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-30ttx-sch,,,059012,#6-32 x 3/8 Fillister Head Screw,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-corner-applicator-sch,,,6,6-32 X 3/8 FILLISTER SCREW SST,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-corner-applicator-sch-2,,,30,6-32 X 3/8 FILLISTER SCREW SST,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-easyclean-nail-spotter-sch,,,41,6-32 X 3/8 FILLISTER SCREW SST,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-easyclean-nail-spotter-sch-2,,,43,6-32 X 3/8 FILLISTER SCREW SST,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-flat-box-handle-sch,,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059012,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
frontend\public\brands\TapeTech\Schematics\81XXTT\schematic_data.json,frontend_schematic_json,TapeTech,1777935057955,059012,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
frontend\public\brands\TapeTech\Schematics\PAHC07\schematic_data.json,frontend_schematic_json,TapeTech,1777936233843,059012,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
frontend\public\brands\TapeTech\Schematics\PAHC10\schematic_data.json,frontend_schematic_json,TapeTech,1777936233844,059012,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
frontend\public\brands\TapeTech\Schematics\PAHC12\schematic_data.json,frontend_schematic_json,TapeTech,1777936233845,059012,,059012,Screw 6-32 X 3/8 Fil. Hd. S.S.,screw 6-32 x 3/8 fillister head,screw 6-32 x 3/8 fillister head,screw,6-32,3/8,32 x 3/8,stainless
products\Production\launch\dtb_parts_catalog.csv,catalog,Columbia,,FA242,,,6 - 32 x 3/8 Pan Head Screw,screw 6-32 x 3/8 pan head,screw 6-32 x 3/8 pan head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,Columbia,,FA242,,,6 - 32 x 3/8 Pan Head Screw,screw 6-32 x 3/8 pan head,screw 6-32 x 3/8 pan head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA242,FA242,6-32 x 3/8 Pan Head Screw (FA242),screw 6-32 x 3/8 pan head,screw 6-32 x 3/8 pan head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-throttle-box-sch,,FA242,FA242,6-32 x 3/8 Pan Head Screw (FA242),screw 6-32 x 3/8 pan head,screw 6-32 x 3/8 pan head,screw,6-32,3/8,32 x 3/8,
frontend\public\brands\Columbia\Schematics\CornerBoxes\ThrottleBox\schematic_data.json,frontend_schematic_json,Columbia,columbia-throttle-box-sch,FA242,,FA242,6-32 x 3/8 Pan Head Screw (FA242),screw 6-32 x 3/8 pan head,screw 6-32 x 3/8 pan head,screw,6-32,3/8,32 x 3/8,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-20ttx-sch,,,209049,#6-32 x 5/16 Binding Head Screw,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-25ttx-sch,,,209049,#6-32 x 5/16 Binding Head Screw,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-90-inside-corner-edger-tapetech-30ttx-sch,,,209049,#6-32 x 5/16 Binding Head Screw,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_parts_catalog.csv,catalog,TapeTech,,059013,,,Screw 6-32 X 5/16 Rd.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_parts.csv,catalog,TapeTech,,059013,,,Screw 6-32 X 5/16 Rd.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
frontend\public\brands\TapeTech\Schematics\07TT\schematic_data.json,frontend_schematic_json,TapeTech,tapetech-tapetech-lock-block-for-07tt-050212f-sch,,059013,059013,Screw 6-32 X 5/16 Rd. Hd. S.S.,screw 6-32 x 5/16,screw 6-32 x 5/16,screw,6-32,5/16,32 x 5/16,stainless
frontend\public\brands\Asgard\Schematics\FinishingBoxes\EZ07-AD\schematic_data.json,frontend_schematic_json,Asgard,asgard-finishing-box-7-ez07-ad-sch,,4715,209049,209049 - 6-32 X 5/16 Bd Hd Sst Screw,screw 6-32 x 5/16 binder head,screw 6-32 x 5/16 binder head,screw,6-32,5/16,32 x 5/16,stainless
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-standard-flusher-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-combo-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-combo-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-direct-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-mud-pump-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-nail-spotter-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\dtb_schematics_parts_flattened.csv,schematic_map,Columbia,columbia-tomahawk-smoothing-blade-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-standard-flusher-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-automatic-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-combo-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-combo-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-direct-flusher-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-fat-boy-finishing-box-sch,,FA271,FA 271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
products\Production\launch\extra\dtb_parts_manager_import_schematic_map.csv,schematic_map,Columbia,columbia-flat-finishing-box-sch,,FA271,FA271,6-32 x 5/16 Pan Head Screw (FA271),screw 6-32 x 5/16 pan head,screw 6-32 x 5/16 pan head,screw,6-32,5/16,32 x 5/16,
