sku,type,parent_sku,gallery_position,filename,url,mapping_reason
COL-FAT-BOY-FLAT-BOX,variable,,2,columbia_tools_10fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_10fbb_01.webp,wc_export_order_preserved
COL-FAT-BOY-FLAT-BOX,variable,,3,columbia_tools_12fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_12fbb_01.webp,wc_export_order_preserved
COL-FAT-BOY-FLAT-BOX,variable,,4,columbia_tools_55fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_55fbb_01.webp,wc_export_order_preserved
COL-FAT-BOY-FLAT-BOX,variable,,5,columbia_tools_itfb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_itfb_01.webp,wc_export_order_preserved
3DF,variation,COL-DIRECT-FLUSHER,1,columbia_tools_3df_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_3df_01.webp,wc_export_order_preserved
3WTDF,variation,COL-DIRECT-FLUSHER,1,columbia_tools_3wtdf_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_3wtdf_01.webp,wc_export_order_preserved
3.5DF,variation,COL-DIRECT-FLUSHER,1,columbia_tools_3_5df_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_3_5df_01.webp,wc_export_order_preserved
4DF,variation,COL-DIRECT-FLUSHER,1,columbia_tools_4df_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_4df_01.webp,wc_export_order_preserved
5.5FBB,variation,COL-FAT-BOY-FLAT-BOX,1,columbia_tools_55fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_55fbb_01.webp,wc_export_order_preserved
8FBB,variation,COL-FAT-BOY-FLAT-BOX,1,columbia_tools_8fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_8fbb_01.webp,wc_export_order_preserved
10FBB,variation,COL-FAT-BOY-FLAT-BOX,1,columbia_tools_10fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_10fbb_01.webp,wc_export_order_preserved
12FBB,variation,COL-FAT-BOY-FLAT-BOX,1,columbia_tools_12fbb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_12fbb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,1,columbia_tools_55ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_55ffb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,2,columbia_tools_7ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_7ffb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,3,columbia_tools_8ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_8ffb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,4,columbia_tools_10ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_10ffb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,5,columbia_tools_12ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_12ffb_01.webp,wc_export_order_preserved
COL-FLAT-FINISHER-BOX,variable,,6,columbia_tools_14ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_14ffb_01.webp,wc_export_order_preserved
COL-GOOSENECK,variable,,1,columbia_tools_gn_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_gn_01.webp,wc_export_order_preserved
COL-GOOSENECK,variable,,2,columbia_tools_tbgn_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbgn_01.webp,wc_export_order_preserved
COL-GOOSENECK,variable,,3,columbia_tools_tbgn_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbgn_02.webp,wc_export_order_preserved
5.5FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_55ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_55ffb_01.webp,wc_export_order_preserved
7FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_7ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_7ffb_01.webp,wc_export_order_preserved
8FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_8ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_8ffb_01.webp,wc_export_order_preserved
10FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_10ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_10ffb_01.webp,wc_export_order_preserved
12FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_12ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_12ffb_01.webp,wc_export_order_preserved
14FFB,variation,COL-FLAT-FINISHER-BOX,1,columbia_tools_14ffb_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_14ffb_01.webp,wc_export_order_preserved
GN,variation,COL-GOOSENECK,1,columbia_tools_gn_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_gn_01.webp,wc_export_order_preserved
TBGN,variation,COL-GOOSENECK,1,columbia_tools_tbgn_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbgn_01.webp,wc_export_order_preserved
TBGN,variation,COL-GOOSENECK,2,columbia_tools_tbgn_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbgn_02.webp,optimized_append
COL-HOT-MUD-PUMP,variable,,1,columbia_tools_hmp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_hmp_01.webp,wc_export_order_preserved
COL-HOT-MUD-PUMP,variable,,2,columbia_tools_tbmp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbmp_01.webp,wc_export_order_preserved
COL-HOT-MUD-PUMP,variable,,3,columbia_tools_tbmp_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbmp_02.webp,wc_export_order_preserved
COL-MATRIX-FLAT-BOX-HANDLE,variable,,1,columbia_tools_mhs_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mhs_01.webp,wc_export_order_preserved
COL-MATRIX-FLAT-BOX-HANDLE,variable,,2,columbia_tools_mh_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_01.webp,wc_export_order_preserved
COL-MATRIX-FLAT-BOX-HANDLE,variable,,3,columbia_tools_mhl_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mhl_01.webp,wc_export_order_preserved
COL-MATRIX-FLAT-BOX-HANDLE,variable,,4,columbia_tools_mh_head_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_head_01.webp,wc_export_order_preserved
COL-MATRIX-FLAT-BOX-HANDLE,variable,,5,columbia_tools_mh_all_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_all_01.webp,wc_export_order_preserved
COL-NAIL-SPOTTER,variable,,1,columbia_tools_2ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_2ns_01.webp,wc_export_order_preserved
COL-NAIL-SPOTTER,variable,,2,columbia_tools_3ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_3ns_01.webp,wc_export_order_preserved
HMP,variation,COL-HOT-MUD-PUMP,1,columbia_tools_hmp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_hmp_01.webp,wc_export_order_preserved
TBMP,variation,COL-HOT-MUD-PUMP,1,columbia_tools_tbmp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbmp_01.webp,wc_export_order_preserved
TBMP,variation,COL-HOT-MUD-PUMP,2,columbia_tools_tbmp_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_tbmp_02.webp,optimized_append
HMP-C,variation,COL-HOT-MUD-PUMP,1,columbia_tools_hmp_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_hmp_01.webp,wc_export_order_preserved
MHS,variation,COL-MATRIX-FLAT-BOX-HANDLE,1,columbia_tools_mhs_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mhs_01.webp,wc_export_order_preserved
MH,variation,COL-MATRIX-FLAT-BOX-HANDLE,1,columbia_tools_mh_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_01.webp,wc_export_order_preserved
MH,variation,COL-MATRIX-FLAT-BOX-HANDLE,2,columbia_tools_mh_head_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_head_01.webp,optimized_append
MH,variation,COL-MATRIX-FLAT-BOX-HANDLE,3,columbia_tools_mh_all_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mh_all_01.webp,optimized_append
MHL,variation,COL-MATRIX-FLAT-BOX-HANDLE,1,columbia_tools_mhl_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_mhl_01.webp,wc_export_order_preserved
2NS,variation,COL-NAIL-SPOTTER,1,columbia_tools_2ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_2ns_01.webp,wc_export_order_preserved
3NS,variation,COL-NAIL-SPOTTER,1,columbia_tools_3ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_3ns_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,1,columbia_tools_c1h_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,2,columbia_tools_c1hext_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hext_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,3,columbia_tools_c1h_with_ah_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_ah_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,4,columbia_tools_c1hext_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hext_02.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,5,columbia_tools_c1h_with_cr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_cr_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,6,columbia_tools_c1h_with_ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_ns_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,7,columbia_tools_aha_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_aha_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,8,columbia_tools_c1h_cfb_set_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_cfb_set_01.webp,wc_export_order_preserved
COL-ONE-HANDLE,variable,,9,columbia_tools_c1h_cfb_attach_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_cfb_attach_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,1,columbia_tools_cobcr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcr_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,2,columbia_tools_cbncr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cbncr_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,3,columbia_tools_cobcre_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcre_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,4,columbia_tools_cobcrw_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcrw_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,5,columbia_tools_cr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cr_01.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,6,columbia_tools_cr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cr_02.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,7,columbia_tools_cr_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cr_03.webp,wc_export_order_preserved
COL-OUTSIDE-CORNER-ROLLER,variable,,8,columbia_tools_cbncr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cbncr_02.webp,wc_export_order_preserved
C1HEXT,variation,COL-ONE-HANDLE,1,columbia_tools_c1hext_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hext_01.webp,wc_export_order_preserved
C1HEXT,variation,COL-ONE-HANDLE,2,columbia_tools_c1hext_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hext_02.webp,optimized_append
CHXL,variation,COL-ONE-HANDLE,1,columbia_tools_c1h_with_ah_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_ah_01.webp,wc_export_order_preserved
CHXL,variation,COL-ONE-HANDLE,2,columbia_tools_chxl_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_chxl_01.webp,optimized_append
C1HS,variation,COL-ONE-HANDLE,1,columbia_tools_c1h_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_01.webp,wc_export_order_preserved
C1HS,variation,COL-ONE-HANDLE,2,columbia_tools_c1hs_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hs_01.webp,optimized_append
C1HS,variation,COL-ONE-HANDLE,3,columbia_tools_c1hs_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hs_02.webp,optimized_append
C1HS,variation,COL-ONE-HANDLE,4,columbia_tools_c1hs_03.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1hs_03.webp,optimized_append
C1H,variation,COL-ONE-HANDLE,1,columbia_tools_c1h_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_01.webp,wc_export_order_preserved
C1H,variation,COL-ONE-HANDLE,2,columbia_tools_c1h_with_ah_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_ah_01.webp,optimized_append
C1H,variation,COL-ONE-HANDLE,3,columbia_tools_c1h_with_cr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_cr_01.webp,optimized_append
C1H,variation,COL-ONE-HANDLE,4,columbia_tools_c1h_with_ns_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_with_ns_01.webp,optimized_append
C1H,variation,COL-ONE-HANDLE,5,columbia_tools_c1h_cfb_set_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_cfb_set_01.webp,optimized_append
C1H,variation,COL-ONE-HANDLE,6,columbia_tools_c1h_cfb_attach_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_c1h_cfb_attach_01.webp,optimized_append
COBCR,variation,COL-OUTSIDE-CORNER-ROLLER,1,columbia_tools_cobcr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcr_01.webp,wc_export_order_preserved
CBNCR,variation,COL-OUTSIDE-CORNER-ROLLER,1,columbia_tools_cbncr_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cbncr_01.webp,wc_export_order_preserved
CBNCR,variation,COL-OUTSIDE-CORNER-ROLLER,2,columbia_tools_cbncr_02.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cbncr_02.webp,optimized_append
COBCRE,variation,COL-OUTSIDE-CORNER-ROLLER,1,columbia_tools_cobcre_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcre_01.webp,wc_export_order_preserved
COBCRW,variation,COL-OUTSIDE-CORNER-ROLLER,1,columbia_tools_cobcrw_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_cobcrw_01.webp,wc_export_order_preserved
COL-PREDATOR-MATRIX-HANDLE,variable,,1,columbia_tools_pmhs_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_pmhs_01.webp,wc_export_order_preserved
COL-PREDATOR-MATRIX-HANDLE,variable,,2,columbia_tools_pmh_01.webp,https://elliottm4.sg-host.com/wp/wp-content/uploads/2026/media/columbia_tools_pmh_01.webp,wc_export_order_preserved
